filename	imageID	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev
18611127145.jpg	55	180	56.3641	8	19.2003	31	66.5545
18611127146.jpg	56	31	87.0454	112	66.2335	24	23.9946
1861112744.jpg	57	98	60.9704	22	35.9277	21	53.7367
1861112755.jpg	58	253	54.146	5	41.6166	26	104.0096
1863011429.jpg	59	239	69.1364	0	10.1533	0	83.1026
1863011430.jpg	60	245	44.4137	0	12.1031	0	37.5791
186301144.jpg	61	244	68.3072	0	9.0449	0	57.3555
186301145.jpg	62	242	55.132	0	8.0648	0	43.4074
18630728378.jpg	63	175	33.3233	52	62.7966	36	10.1499
18630728379.jpg	64	186	35.902	68	69.4531	27	5.853
18630728382.jpg	65	173	41.3808	127	57.9932	26	3.7801
18630728383.jpg	66	178	28.8144	56	64.4426	28	7.2714
18630728387.jpg	67	167	35.3732	51	55.6449	28	13.1849
18630728388.jpg	68	195	33.7569	102	49.0749	27	2.8366
18630728390.jpg	69	180	41.143	37	68.2859	31	26.2287
18630728391.jpg	70	163	47.8794	53	68.6068	27	10.1774
18630728392.jpg	71	177	30.4357	44	67.1218	34	11.5919
18630728394.jpg	72	164	28.3098	47	59.2636	32	9.3995
18630728397.jpg	73	191	43.6906	51	55.6912	36	7.4634
18630728415.jpg	74	175	39.8678	77	52.7697	34	8.1118
1865072038.jpg	75	150	57.1102	84	38.1853	157	78.8995
186512129.jpg	75	150	57.1102	84	38.1853	157	78.8995
18660101133.jpg	77	239	71.7635	0	10.6624	0	38.5953
18660101134.jpg	78	243	52.7401	0	12.8698	0	43.7811
18660101135.jpg	79	243	59.7079	0	11.3954	0	68.5904
18660101136.jpg	80	246	51.4505	0	11.55	0	39.6909
18660101138.jpg	81	231	68.3377	0	10.5591	0	69.0725
18660101358.jpg	82	3	55.7865	20	48.3422	0	83.7445
18660415108.jpg	83	229	59.3956	2	12.2293	28	66.717
18660415118.jpg	84	222	64.3056	2	8.7569	42	50.6478
18660415120.jpg	85	221	70.022	0	14.2901	0	65.0704
18660415121.jpg	86	236	66.9972	0	14.1552	0	53.5007
18660415122.jpg	87	211	68.4588	0	15.1825	0	57.6493
18660415132.jpg	88	239	64.8351	0	9.3107	0	72.5603
18660415133.jpg	89	235	72.8339	0	11.6115	0	76.8405
18660415141b.jpg	90	230	58.697	0	12.7651	0	81.2561
18660415152.jpg	91	100	88.4834	40	29.0812	14	104.1576
18660415154.jpg	92	232	61.2607	0	15.2013	0	52.3325
18660415155.jpg	93	230	43.0066	0	9.8846	0	92.2269
18660415161.jpg	94	52	66.2444	46	21.8108	70	66.2827
18660415163.jpg	95	233	77.8344	0	9.5033	0	42.2863
18660415164.jpg	96	236	73.7862	2	11.4482	42	68.6915
1866122827.jpg	97	227	72.272	2	7.7474	70	56.4799
1867020525.jpg	98	246	64.42	5	41.0103	34	63.2395
186702054.jpg	99	220	57.8144	2	6.6588	106	72.5392
18670508585.jpg	100	247	78.9198	0	8.2955	0	48.3527
18670508635.jpg	101	221	49.193	2	12.464	231	106.1081
186705121.jpg	102	240	63.0837	0	14.263	0	81.073
1867051219.jpg	103	241	62.8148	0	12.6688	0	63.6631
1867051222.jpg	104	181	70.2165	0	10.1619	0	52.7992
1867051224.jpg	105	74	93.3187	60	35.3587	205	74.8812
186708102.jpg	106	49	42.7456	0	41.314	0	25.0522
18671122175.jpg	107	248	56.4122	0	6.2877	0	81.1096
18680110701.jpg	108	247	58.9148	0	10.7461	0	57.3299
18680110707.jpg	109	239	54.2642	0	9.0532	0	83.9344
18680110714.jpg	110	199	55.7397	2	12.3108	170	104.6524
18680110719.jpg	111	236	58.1033	0	11.2148	0	63.7523
18680110723.jpg	112	241	63.4713	0	11.1508	0	82.1358
1868040570.jpg	113	243	57.9287	0	10.0401	0	56.6771
1868040571.jpg	114	243	61.6124	0	10.4464	0	47.9938
18680620129.jpg	115	151	64.18	55	37.0624	24	57.6062
186806202.jpg	116	91	60.572	25	54.493	51	53.5356
1868070526.jpg	117	242	65.95	0	11.0585	0	66.2202
1868070532.jpg	118	241	63.69	0	9.289	0	49.0099
1868070534.jpg	119	230	66.9322	3	21.7048	93	51.0331
1868070558.jpg	120	239	67.3938	0	14.3726	0	64.5013
186807056.jpg	121	227	52.3639	0	16.6953	0	92.9189
186807057.jpg	122	246	60.3437	0	9.0595	0	51.5779
1868070570.jpg	123	243	72.3556	0	19.5271	0	69.6348
186807058.jpg	124	242	55.4857	0	4.8701	0	68.5647
1868070584.jpg	125	241	66.4893	0	14.6632	0	56.26
1868070595.jpg	126	246	47.6943	0	14.552	0	49.2387
1868102590.jpg	127	162	70.7736	0	13.1032	0	73.3691
1869060434.jpg	128	137	46.9173	0	8.1559	0	81.735
187001051.jpg	129	244	66.4979	0	8.2775	0	45.9497
187001053.jpg	130	246	59.5348	0	7.5912	0	29.6989
187001054.jpg	131	246	62.2997	0	10.4356	0	49.5099
18700320221.jpg	132	113	77.4589	0	17.7638	0	57.9271
187105061.jpg	133	171	86.8734	56	23.9427	19	88.9047
18710619179.jpg	134	48	46.1737	25	23.809	18	36.0627
18720405117.jpg	135	0	66.3516	0	48.0096	0	21.9615
18720405118.jpg	136	0	69.43	0	50.5918	0	24.0838
18720405121.jpg	137	67	58.6229	69	38.9443	141	61.5245
18720405122.jpg	138	0	64.5516	0	45.6656	0	21.7574
1872081611.jpg	139	0	64.1868	0	54.6374	0	22.8114
1872081635.jpg	140	15	97.3907	63	61.373	28	19.3847
