filename	imageID	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev
greek58.jpg	888	178	62.9119	84	57.3427	17	25.713
greek6.jpg	889	255	23.8279	0	36.2029	0	29.7621
greek606.jpg	890	255	92.706	0	65.7636	0	22.9545
greek608.jpg	891	255	62.8071	0	54.192	0	22.6409
greek61.jpg	892	245	48.8002	30	55.7467	17	23.5195
greek610.jpg	893	0	81.0429	0	62.4748	0	25.5255
greek611.jpg	894	255	51.7112	0	38.1464	0	35.3288
greek612.jpg	895	0	74.1449	0	61.2757	0	23.2651
greek615.jpg	896	255	37.3782	1	46.8333	8	27.1945
greek62.jpg	897	45	83.5962	43	60.8872	15	24.3316
greek620.jpg	898	0	71.3478	0	62.718	0	22.5588
greek621.jpg	899	255	85.9348	0	28.6981	0	22.8843
greek63.jpg	900	255	70.6413	0	86.9925	0	24.2631
greek64.jpg	901	222	59.0974	62	53.3454	17	25.4221
greek646.jpg	902	255	58.2349	0	74.4824	0	20.4353
greek647.jpg	903	255	72.4805	0	77.5335	0	24.0992
greek648.jpg	904	0	86.4164	0	58.8366	0	24.1371
greek65.jpg	905	1	73.6507	37	56.5093	0	22.2759
greek66.jpg	906	255	70.8235	1	72.9027	14	22.9132
greek67.jpg	907	255	59.2468	0	68.4263	0	24.1138
greek68.jpg	908	255	43.578	0	48.4174	0	24.3629
greek69.jpg	909	255	47.9362	1	57.0584	19	25.6618
greek7.jpg	910	255	37.8239	0	24.6774	0	22.0307
greek70.jpg	911	69	79.682	59	57.8496	11	24.0958
greek71.jpg	912	255	54.8263	0	75.959	0	21.8283
greek72.jpg	913	203	45.5879	85	55.9196	16	21.3091
greek73.jpg	914	249	50.6114	21	59.9929	18	26.5511
greek74.jpg	915	0	67.3191	0	60.2426	0	25.2851
greek75.jpg	916	255	57.2448	0	65.4348	0	24.5211
greek76.jpg	917	255	55.8917	0	63.0976	0	22.6225
greek77.jpg	918	255	36.7124	1	61.3234	14	24.7825
greek78.jpg	919	255	55.3175	0	47.4322	0	25.3481
greek79.jpg	920	42	79.9859	54	62.0658	8	26.745
greek8.jpg	921	255	48.1865	0	40.1476	0	27.0315
greek80.jpg	922	255	52.7855	0	57.1948	0	25.7751
greek81.jpg	923	191	49.9785	67	51.979	23	26.314
greek83.jpg	924	217	41.2193	64	53.6784	22	28.5191
greek84.jpg	925	255	55.5473	4	61.9314	19	23.9629
greek85.jpg	926	73	77.1888	56	58.4057	10	24.5416
greek86.jpg	927	47	66.5428	71	63.0532	12	23.4214
greek87.jpg	928	250	66.0925	7	27.8685	1	101.9476
greek88.jpg	929	231	65.1954	8	36.8832	15	31.9063
greek89.jpg	930	0	82.6078	0	58.0411	0	22.9261
greek9.jpg	931	255	38.0334	0	25.5593	0	20.4093
greek90.jpg	932	254	41.7819	0	24.8732	0	89.9348
greek91.jpg	933	255	51.2055	0	54.2611	0	23.5036
greek92.jpg	934	192	59.7864	30	36.7468	4	74.2042
greek93.jpg	935	255	48.6074	2	24.4421	233	106.4901
greek94.jpg	936	222	56.4632	44	57.6844	15	22.6735
MAS1000.jpg	937	241	43.2956	11	15.7184	191	69.7287
MAS1011.jpg	938	242	40.5996	5	23.6575	198	84.7261
MAS1012.jpg	939	239	45.3456	5	24.7044	205	93.2413
MAS1079.jpg	940	178	67.7098	5	32.8766	27	78.3221
MAS1082.jpg	941	255	55.4152	0	21.8503	0	49.3185
MAS1090.jpg	942	199	54.6713	6	47.2787	93	37.2895
MAS1111.jpg	943	243	67.6046	9	27.2861	21	20.4533
MAS154.jpg	944	173	70.4403	2	21.6643	42	26.1973
MAS182.jpg	945	176	59.1634	6	30.6097	34	78.0715
MAS188.jpg	946	214	76.3938	0	16.581	0	54.5206
MAS199.jpg	947	202	72.9473	2	28.0391	24	83.4265
MAS225.jpg	948	200	61.9114	2	16.962	42	47.5269
MAS247.jpg	949	168	55.5641	21	50.1154	16	24.4006
MAS248.jpg	950	154	53.4887	14	45.5738	18	23.856
MAS249.jpg	951	167	67.062	19	53.1714	14	20.7429
MAS250.jpg	952	179	67.8374	2	39.3333	22	31.5288
MAS258.jpg	953	167	59.5708	7	40.4523	34	34.9919
MAS259.jpg	954	174	61.1523	6	44.1215	42	39.0951
MAS260.jpg	955	176	57.9682	0	30.036	0	44.1017
MAS264.jpg	956	178	57.5084	6	36.9986	28	35.7998
MAS286.jpg	957	184	58.9078	2	35.5549	23	67.1563
MAS309.jpg	958	191	61.3883	14	42.4883	15	89.1829
MAS323.jpg	959	157	58.9486	19	39.1185	7	92.9411
MAS324.jpg	960	147	62.7451	21	48.1962	15	76.388
MAS325.jpg	961	177	64.0987	2	39.1066	34	45.155
MAS326.jpg	962	165	51.8037	3	41.8336	28	68.9462
MAS328.jpg	963	160	50.5759	8	36.5632	29	22.3515
MAS330.jpg	964	173	62.7408	2	45.329	20	67.7581
MAS340.jpg	965	241	46.9895	15	23.5335	20	17.9247
MAS341.jpg	966	179	55.7573	6	25.2805	34	59.8549
MAS344.jpg	967	249	51.7423	5	25.6307	29	108.1255
MAS351.jpg	968	163	57.842	7	23.5064	30	43.4096
MAS353a.jpg	969	150	62.8047	3	33.8752	26	72.8981
MAS353b.jpg	970	173	55.1407	2	30.474	30	41.345
MAS354.jpg	971	192	64.8986	0	25.2087	0	54.649
MAS355.jpg	972	159	55.9279	3	25.2346	42	60.9436
MAS356.jpg	973	198	62.3457	2	32.329	26	43.4034
MAS357.jpg	974	161	58.6954	2	55.6673	21	42.9276
MAS361.jpg	975	202	67.7376	0	29.5842	0	63.4711
MAS382.jpg	976	195	63.8906	2	25.7875	28	42.9316
MAS383.jpg	977	199	63.8259	2	23.9709	30	35.3938
MAS406.jpg	978	255	44.9397	0	35.6976	0	21.6627
MAS419.jpg	979	168	66.5653	12	32.3843	28	67.8077
MAS421.jpg	980	161	57.5798	7	27.5699	27	69.2756
MAS426.jpg	981	188	66.3872	10	27.8441	33	71.3354
MAS437.jpg	982	178	58.6468	3	28.6324	155	71.8436
MAS452.jpg	983	211	45.366	6	60.8377	20	72.096
MAS459.jpg	984	149	49.5846	82	47.9173	21	57.2363
MAS460.jpg	985	198	39.7177	25	16.9759	21	6.7583
MAS479.jpg	986	192	62.7413	0	32.6841	0	66.2841
MAS627.jpg	987	173	58.9653	55	42.6721	16	65.9395
MAS981.jpg	988	254	54.5357	2	18.7503	11	87.7434
MAS983.jpg	989	73	50.2964	66	45.5752	26	30.3669
MAS984.jpg	990	185	63.5383	6	25.8941	170	74.3335
MAS990.jpg	991	176	56.4442	11	32.4023	34	50.9361
OC359.jpg	991	176	56.4442	11	32.4023	34	50.9361
PDFA200.jpg	993	125	41.8133	82	20.059	138	57.6614
SpIII21.jpg	994	0	86.3176	0	57.3366	0	25.9726
